  0.1684807438827738E-21   0.1018220308638782E-07   0.9999999939257613E-08   0.1999999999147159E+01   0.1013900534998133E-07   0.9997833665942982E-08   0.9980639562324629E-08   0.1401337924370383E-07   0.1999999995679295E+01   0.1102116195892759E-07   0.4999999969060230E+00   0.1000000042628846E+00   0.4663610434027007E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.1844453555421549E-21   0.1019344399388758E-07   0.9999999939260677E-08   0.1999999999094543E+01   0.1015402295910319E-07   0.9997628422247592E-08   0.9983323386164573E-08   0.1420187925236640E-07   0.1999999995449252E+01   0.1110030354496059E-07   0.4999999965932486E+00   0.1000000045494004E+00   0.4367026498869926E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.2003217276328144E-21   0.1020392087742851E-07   0.9999999939263723E-08   0.1999999999045504E+01   0.1016914465159021E-07   0.9997424317153403E-08   0.9986636714676456E-08   0.1436724723843830E-07   0.1999999995241525E+01   0.1117657946185317E-07   0.4999999962799733E+00   0.1000000048370772E+00   0.4096470691365643E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.2161131421363975E-21   0.1021370463537434E-07   0.9999999939266755E-08   0.1999999998999709E+01   0.1018434836774952E-07   0.9997221308399301E-08   0.9990543581174598E-08   0.1451174354132784E-07   0.1999999995054047E+01   0.1125015259250905E-07   0.4999999959663641E+00   0.1000000051256989E+00   0.3849506917216987E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.2315494439262396E-21   0.1022270443662523E-07   0.9999999939269717E-08   0.1999999998957583E+01   0.1019934794862315E-07   0.9997022868831157E-08   0.9994927972373069E-08   0.1463535713488302E-07   0.1999999994887757E+01   0.1131995478162788E-07   0.4999999956580404E+00   0.1000000054100232E+00   0.3627707361220019E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.2467488248025116E-21   0.1023106523968745E-07   0.9999999939272631E-08   0.1999999998918448E+01   0.1021423355366697E-07   0.9996827478820864E-08   0.9999769470777803E-08   0.1474146847066752E-07   0.1999999994739124E+01   0.1138672589350874E-07   0.4999999953528920E+00   0.1000000056919252E+00   0.3426737007043935E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.2619384802428373E-21   0.1023896369800221E-07   0.9999999939275546E-08   0.1999999998881478E+01   0.1022920977308344E-07   0.9996632217647629E-08   0.1000510729724491E-07   0.1483332810073431E-07   0.1999999994604396E+01   0.1145158901855553E-07   0.4999999950465300E+00   0.1000000059754126E+00   0.3241801747732057E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.2768695875589184E-21   0.1024631754155081E-07   0.9999999939278410E-08   0.1999999998847056E+01   0.1024401530600998E-07   0.9996440283796280E-08   0.1001082195387705E-07   0.1491094542642789E-07   0.1999999994484382E+01   0.1151360059496024E-07   0.4999999947441294E+00   0.1000000062556538E+00   0.3074298812526526E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.2916759859210920E-21   0.1025323978862255E-07   0.9999999939281251E-08   0.1999999998814655E+01   0.1025876776110882E-07   0.9996249956671496E-08   0.1001692910800283E-07   0.1497652193617852E-07   0.1999999994376608E+01   0.1157344692630631E-07   0.4999999944431345E+00   0.1000000065349739E+00   0.2921094115133507E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.3063638379845548E-21   0.1025977058918184E-07   0.9999999939284070E-08   0.1999999998784087E+01   0.1027346093644666E-07   0.9996061156966754E-08   0.1002340395806042E-07   0.1503127995176256E-07   0.1999999994279921E+01   0.1163125138145622E-07   0.4999999941435435E+00   0.1000000068133410E+00   0.2780832818444870E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.3207479198062652E-21   0.1026586677868740E-07   0.9999999939286829E-08   0.1999999998755552E+01   0.1028789773177059E-07   0.9995876265423310E-08   0.1003013182786707E-07   0.1507577493776511E-07   0.1999999994194372E+01   0.1168640387729307E-07   0.4999999938492617E+00   0.1000000070870898E+00   0.2653924481969361E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.3348848312576167E-21   0.1027159119132614E-07   0.9999999939289542E-08   0.1999999998728758E+01   0.1030212413807068E-07   0.9995694554315284E-08   0.1003710322741033E-07   0.1511140879511991E-07   0.1999999994118459E+01   0.1173925088145634E-07   0.4999999935592558E+00   0.1000000073571449E+00   0.2538521401969246E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.3492257129649821E-21   0.1027714799732452E-07   0.9999999939292294E-08   0.1999999998702748E+01   0.1031658648276272E-07   0.9995510224817346E-08   0.1004452544937846E-07   0.1514001286692081E-07   0.1999999994049124E+01   0.1179152920730565E-07   0.4999999932643435E+00   0.1000000076320382E+00   0.2430197631660539E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.3629965841599565E-21   0.1028226430490757E-07   0.9999999939294937E-08   0.1999999998678800E+01   0.1033049662459765E-07   0.9995333225108106E-08   0.1005197242428000E-07   0.1516089718144308E-07   0.1999999993989300E+01   0.1184050672882358E-07   0.4999999929805279E+00   0.1000000078968272E+00   0.2333862371300855E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.3768911311925178E-21   0.1028722453585140E-07   0.9999999939297604E-08   0.1999999998655583E+01   0.1034454831014025E-07   0.9995154638945810E-08   0.1005979210467013E-07   0.1517595245525802E-07   0.1999999993935171E+01   0.1188874623567755E-07   0.4999999926935973E+00   0.1000000081647460E+00   0.2243735993755429E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.3906899395528276E-21   0.1029196436422314E-07   0.9999999939300251E-08   0.1999999998633397E+01   0.1035851440298445E-07   0.9994977286467556E-08   0.1006785081489111E-07   0.1518539548896160E-07   0.1999999993887178E+01   0.1193551624470971E-07   0.4999999924081304E+00   0.1000000084315070E+00   0.2160758319582794E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.4041677463525408E-21   0.1029642773681549E-07   0.9999999939302838E-08   0.1999999998612505E+01   0.1037216174982831E-07   0.9994804062776535E-08   0.1007599355055358E-07   0.1518973841747839E-07   0.1999999993845460E+01   0.1198013498218748E-07   0.4999999921288543E+00   0.1000000086926724E+00   0.2085543198489591E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.4176973149890349E-21   0.1030075493079560E-07   0.9999999939305433E-08   0.1999999998592251E+01   0.1038586339512671E-07   0.9994630176835388E-08   0.1008442756261231E-07   0.1518963035020168E-07   0.1999999993808359E+01   0.1202389699818680E-07   0.4999999918480985E+00   0.1000000089553993E+00   0.2015426398429791E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.4311418527747189E-21   0.1030491360884996E-07   0.9999999939308013E-08   0.1999999998572786E+01   0.1039947697261697E-07   0.9994457386732245E-08   0.1009305721569867E-07   0.1518543884774694E-07   0.1999999993775909E+01   0.1206639051166036E-07   0.4999999915687399E+00   0.1000000092169857E+00   0.1950722478780020E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.4442127152041883E-21   0.1030883119471992E-07   0.9999999939310523E-08   0.1999999998554449E+01   0.1041270697232845E-07   0.9994289401993842E-08   0.1010167599619949E-07   0.1517776855599364E-07   0.1999999993748300E+01   0.1210677778868824E-07   0.4999999912968269E+00   0.1000000094717511E+00   0.1892239127423222E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.4573805858411270E-21   0.1031266152091801E-07   0.9999999939313049E-08   0.1999999998536520E+01   0.1042602693756500E-07   0.9994120173375748E-08   0.1011057870630185E-07   0.1516673997782769E-07   0.1999999993724149E+01   0.1214656535413377E-07   0.4999999910226076E+00   0.1000000097288201E+00   0.1837427138606677E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.4703894418485645E-21   0.1031633890787768E-07   0.9999999939315544E-08   0.1999999998519307E+01   0.1043917522157777E-07   0.9993952991168906E-08   0.1011958282229195E-07   0.1515284725335084E-07   0.1999999993703665E+01   0.1218500724850178E-07   0.4999999907514426E+00   0.1000000099831594E+00   0.1787048181753009E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.4832889823742803E-21   0.1031988795422163E-07   0.9999999939318019E-08   0.1999999998502695E+01   0.1045219993719064E-07   0.9993787216582253E-08   0.1012870881430813E-07   0.1513636296512797E-07   0.1999999993686447E+01   0.1222229688789640E-07   0.4999999904823285E+00   0.1000000102356998E+00   0.1740543076608293E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.4961309690663129E-21   0.1032333143120170E-07   0.9999999939320482E-08   0.1999999998486577E+01   0.1046515138711534E-07   0.9993622184362976E-08   0.1013798231737005E-07   0.1511748656112669E-07   0.1999999993672168E+01   0.1225861865599999E-07   0.4999999902142119E+00   0.1000000104874215E+00   0.1697429282539323E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.5089287172607135E-21   0.1032668009441196E-07   0.9999999939322936E-08   0.1999999998470903E+01   0.1047804116866604E-07   0.9993457723363386E-08   0.1014740382195548E-07   0.1509642383539703E-07   0.1999999993660596E+01   0.1229403743759757E-07   0.4999999899468379E+00   0.1000000107385571E+00   0.1657413277325055E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.5215929463434517E-21   0.1032991788368809E-07   0.9999999939325368E-08   0.1999999998455748E+01   0.1049077790647316E-07   0.9993294980852382E-08   0.1015689730483656E-07   0.1507354698037161E-07   0.1999999993651590E+01   0.1232833889256480E-07   0.4999999896820942E+00   0.1000000109873262E+00   0.1620520667418954E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.5341506341263482E-21   0.1033305892623868E-07   0.9999999939327776E-08   0.1999999998441046E+01   0.1050338763943642E-07   0.9993133610074360E-08   0.1016647192912789E-07   0.1504902715583165E-07   0.1999999993644908E+01   0.1236163282381109E-07   0.4999999894194385E+00   0.1000000112342311E+00   0.1586421160907470E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.5466447401101056E-21   0.1033612002925251E-07   0.9999999939330175E-08   0.1999999998426717E+01   0.1051591244975043E-07   0.9992973058931318E-08   0.1017615121745939E-07   0.1502296611584458E-07   0.1999999993640343E+01   0.1239406237856456E-07   0.4999999891579905E+00   0.1000000114800931E+00   0.1554787444481760E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.5591484281594541E-21   0.1033912385846814E-07   0.9999999939332572E-08   0.1999999998412658E+01   0.1052842448770381E-07   0.9992812387239780E-08   0.1018598506306062E-07   0.1499535979505171E-07   0.1999999993637724E+01   0.1242583603475620E-07   0.4999999888962346E+00   0.1000000117263331E+00   0.1525270396312786E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.5714737935769681E-21   0.1034203040941761E-07   0.9999999939334940E-08   0.1999999998399053E+01   0.1054073498777688E-07   0.9992654009512515E-08   0.1019581721227367E-07   0.1496677891346956E-07   0.1999999993636931E+01   0.1245650321511845E-07   0.4999999886381198E+00   0.1000000119692309E+00   0.1498134897297140E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.5837076845334955E-21   0.1034486553148255E-07   0.9999999939337287E-08   0.1999999998385783E+01   0.1055293038881700E-07   0.9992496809690551E-08   0.1020570717338281E-07   0.1493718071930503E-07   0.1999999993637794E+01   0.1248631377984003E-07   0.4999999883818422E+00   0.1000000122104780E+00   0.1473002042525915E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.5959040065414599E-21   0.1034764580866525E-07   0.9999999939339627E-08   0.1999999998372769E+01   0.1056506384865510E-07   0.9992340095073837E-08   0.1021569141881194E-07   0.1490655886975579E-07   0.1999999993640189E+01   0.1251542081668631E-07   0.4999999881262848E+00   0.1000000124511217E+00   0.1449618872778973E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.6081012939901507E-21   0.1035038331214507E-07   0.9999999939341967E-08   0.1999999998359955E+01   0.1057717294734123E-07   0.9992183370510015E-08   0.1022579602978528E-07   0.1487491895536747E-07   0.1999999993644024E+01   0.1254393040612025E-07   0.4999999878706508E+00   0.1000000126919091E+00   0.1427797984594097E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.6202691492692120E-21   0.1035307423846297E-07   0.9999999939344303E-08   0.1999999998347360E+01   0.1058922681050386E-07   0.9992027026573375E-08   0.1023599063736983E-07   0.1484243384554169E-07   0.1999999993649197E+01   0.1257178453663204E-07   0.4999999876155869E+00   0.1000000129322283E+00   0.1407489566843050E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.6323220606179906E-21   0.1035570302122135E-07   0.9999999939346615E-08   0.1999999998335055E+01   0.1060114048835764E-07   0.9991872161955181E-08   0.1024619699476378E-07   0.1480943111061990E-07   0.1999999993655567E+01   0.1259880826049697E-07   0.4999999873628951E+00   0.1000000131703775E+00   0.1388719759893819E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.6443705224505092E-21   0.1035829675110773E-07   0.9999999939348926E-08   0.1999999998322915E+01   0.1061302295945054E-07   0.9991717356906592E-08   0.1025650263310702E-07   0.1477569722894030E-07   0.1999999993663099E+01   0.1262526771964168E-07   0.4999999871102678E+00   0.1000000134085288E+00   0.1371212343106237E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.6564405490543027E-21   0.1036086324822023E-07   0.9999999939351242E-08   0.1999999998310902E+01   0.1062489925266504E-07   0.9991562277187277E-08   0.1026692568792893E-07   0.1474122955282653E-07   0.1999999993671743E+01   0.1265122855375416E-07   0.4999999868571668E+00   0.1000000136471870E+00   0.1354853339958654E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.6684013156056283E-21   0.1036337715769507E-07   0.9999999939353536E-08   0.1999999998299135E+01   0.1063664043498733E-07   0.9991408603651942E-08   0.1027734793186792E-07   0.1470647507050064E-07   0.1999999993681327E+01   0.1267642458260375E-07   0.4999999866063425E+00   0.1000000138837562E+00   0.1339734457698863E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.6803296143373816E-21   0.1036585710123059E-07   0.9999999939355824E-08   0.1999999998287527E+01   0.1064832192848068E-07   0.9991255349621528E-08   0.1028783058012143E-07   0.1467128231324376E-07   0.1999999993691835E+01   0.1270103587136788E-07   0.4999999863561915E+00   0.1000000141197458E+00   0.1325671840909264E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.6921789533224923E-21   0.1036829559958757E-07   0.9999999939358097E-08   0.1999999998276113E+01   0.1065989819614805E-07   0.9991103112388449E-08   0.1029832764904901E-07   0.1463585198383424E-07   0.1999999993703157E+01   0.1272498222185278E-07   0.4999999861076946E+00   0.1000000143542278E+00   0.1312643984881988E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.7040681877267379E-21   0.1037071893109983E-07   0.9999999939360379E-08   0.1999999998264770E+01   0.1067148513944732E-07   0.9990950364920824E-08   0.1030894021098882E-07   0.1459988346329118E-07   0.1999999993715349E+01   0.1274851459464711E-07   0.4999999858583650E+00   0.1000000145895472E+00   0.1300457295879418E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.7159394566441976E-21   0.1037311682445311E-07   0.9999999939362655E-08   0.1999999998253546E+01   0.1068302597859521E-07   0.9990797850595634E-08   0.1031961312300245E-07   0.1456359956189643E-07   0.1999999993728305E+01   0.1277152514835824E-07   0.4999999856094212E+00   0.1000000148245524E+00   0.1289118999048260E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.7276423537347273E-21   0.1037546085977732E-07   0.9999999939364900E-08   0.1999999998242574E+01   0.1069437489637218E-07   0.9990647501680874E-08   0.1033020582641395E-07   0.1452751321287438E-07   0.1999999993741798E+01   0.1279374138135122E-07   0.4999999853640217E+00   0.1000000150562589E+00   0.1278703458564673E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.7393865540803207E-21   0.1037779471072197E-07   0.9999999939367153E-08   0.1999999998231650E+01   0.1070573545307904E-07   0.9990496624411486E-08   0.1034090349558617E-07   0.1449102445879468E-07   0.1999999993756016E+01   0.1281557635668097E-07   0.4999999851177739E+00   0.1000000152888122E+00   0.1268965160490936E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.7511128855081927E-21   0.1038010782826630E-07   0.9999999939369403E-08   0.1999999998220823E+01   0.1071705012481062E-07   0.9990345978976768E-08   0.1035164906753321E-07   0.1445435487633452E-07   0.1999999993770848E+01   0.1283692588714945E-07   0.4999999848719229E+00   0.1000000155210354E+00   0.1259911851259699E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.7628449575846574E-21   0.1038240608532753E-07   0.9999999939371655E-08   0.1999999998210066E+01   0.1072834156604165E-07   0.9990195262066587E-08   0.1036246077740841E-07   0.1441746708276147E-07   0.1999999993786287E+01   0.1285784069933264E-07   0.4999999846259773E+00   0.1000000157533913E+00   0.1251483424482138E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.7745464627479899E-21   0.1038468353135942E-07   0.9999999939373900E-08   0.1999999998199406E+01   0.1073957478144409E-07   0.9990044940101412E-08   0.1037330175535791E-07   0.1438050943431596E-07   0.1999999993802248E+01   0.1287826432588800E-07   0.4999999843807019E+00   0.1000000159851561E+00   0.1243665806988475E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.7861987882126182E-21   0.1038693772861478E-07   0.9999999939376135E-08   0.1999999998188854E+01   0.1075073208086221E-07   0.9989895252164982E-08   0.1038415104939197E-07   0.1434357347779939E-07   0.1999999993818667E+01   0.1289817536562520E-07   0.4999999841364898E+00   0.1000000162159569E+00   0.1236429933060356E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.7977524754613713E-21   0.1038916032025038E-07   0.9999999939378352E-08   0.1999999998178451E+01   0.1076176656021130E-07   0.9989746833567945E-08   0.1039495858918711E-07   0.1430684698504875E-07   0.1999999993835433E+01   0.1291750375510155E-07   0.4999999838943797E+00   0.1000000164448098E+00   0.1229763425554829E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.9138861224036128E-21   0.1041098637813653E-07   0.9999999939400636E-08   0.1999999998076289E+01   0.1087110403674976E-07   0.9988255103910824E-08   0.1050573245609128E-07   0.1393721760118751E-07   0.1999999994025177E+01   0.1309021322780237E-07   0.4999999814632695E+00   0.1000000187447564E+00   0.1184745935386798E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.1028414479643133E-20   0.1043196897551977E-07   0.9999999939422611E-08   0.1999999997978076E+01   0.1097615753218231E-07   0.9986784212266686E-08   0.1061708478540002E-07   0.1358241074006891E-07   0.1999999994237614E+01   0.1322574314553340E-07   0.4999999790713597E+00   0.1000000210106300E+00   0.1166634456650142E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.1142854299464324E-20   0.1045274824974349E-07   0.9999999939444571E-08   0.1999999997880814E+01   0.1107849228246575E-07   0.9985314674074208E-08   0.1072835750101399E-07   0.1324664647056539E-07   0.1999999994462813E+01   0.1333123557334564E-07   0.4999999766878772E+00   0.1000000232709987E+00   0.1162519558220606E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.1256807187421982E-20   0.1047343818866012E-07   0.9999999939466435E-08   0.1999999997783970E+01   0.1117793084714481E-07   0.9983851603512706E-08   0.1083749235431626E-07   0.1293486148600113E-07   0.1999999994692797E+01   0.1341044198373563E-07   0.4999999743215560E+00   0.1000000255171913E+00   0.1165834775497229E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.1370985821703537E-20   0.1049426601065544E-07   0.9999999939488344E-08   0.1999999997686481E+01   0.1127528107510738E-07   0.9982385849552559E-08   0.1094383466537790E-07   0.1264623919466234E-07   0.1999999994924644E+01   0.1346735657897516E-07   0.4999999719577816E+00   0.1000000277627877E+00   0.1173022110577284E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.1485272676698698E-20   0.1051526063866140E-07   0.9999999939510272E-08   0.1999999997588211E+01   0.1137061386822700E-07   0.9980918921826437E-08   0.1104619687485693E-07   0.1238096860959543E-07   0.1999999995155368E+01   0.1350484085461119E-07   0.4999999695990810E+00   0.1000000300051609E+00   0.1182118789403866E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.1600372459108068E-20   0.1053657680964155E-07   0.9999999939532358E-08   0.1999999997488436E+01   0.1146467049999966E-07   0.9979441777658803E-08   0.1114432424365828E-07   0.1213674007278752E-07   0.1999999995384549E+01   0.1352560644470478E-07   0.4999999672309857E+00   0.1000000322578834E+00   0.1192081564564340E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.1714547190903385E-20   0.1055790047763812E-07   0.9999999939554265E-08   0.1999999997388626E+01   0.1155620226382380E-07   0.9977976721208720E-08   0.1123612019809430E-07   0.1191589471070895E-07   0.1999999995607523E+01   0.1353175619942637E-07   0.4999999648891913E+00   0.1000000344868223E+00   0.1202125785664893E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
  0.1828605023367358E-20   0.1057937950054880E-07   0.9999999939576152E-08   0.1999999997288089E+01   0.1164603822917757E-07   0.9976513379534194E-08   0.1132186698714911E-07   0.1171511766485400E-07   0.1999999995825116E+01   0.1352564105745571E-07   0.4999999625569546E+00   0.1000000367077440E+00   0.1211956196171575E-08   0.1300000000000000E+05   0.2000000000000000E+06   0.9999999939225290E-08   0.9999999939225290E-08
